player_id,player_name,age,country,device_type,tier,kd_ratio,total_matches,total_wins,avg_damage
P04201,Player_HOCLR,16,India,Mobile,Conqueror,3.31,1037,442,823
P04202,Player_ZOYCI,18,India,Mobile,Crown,3.89,496,134,737
P04203,Player_RUEVQ,23,India,Tablet,Ace,5.02,1554,246,555
P04204,Player_HWJUN,27,India,Mobile,Platinum,3.48,1252,400,943
P04205,Player_SNUQB,29,India,Tablet,Crown,1.79,812,339,451
P04206,Player_GISCE,30,India,Mobile,Platinum,2.79,787,185,931
P04207,Player_LQXCJ,22,India,Mobile,Conqueror,3.93,1788,342,910
P04208,Player_TMDFP,27,India,Tablet,Diamond,2.27,476,488,810
P04209,Player_GKUTQ,20,India,Mobile,Silver,3.88,588,190,362
P04210,Player_HCJYL,26,India,Mobile,Ace,5.64,808,302,953
P04211,Player_TQULX,22,India,Mobile,Gold,4.77,1765,472,881
P04212,Player_KFKQI,21,India,Tablet,Bronze,5.21,1757,424,426
P04213,Player_BQIAW,17,India,Tablet,Crown,4.68,1695,426,525
P04214,Player_ODMVH,24,India,Tablet,Diamond,5.95,865,110,345
P04215,Player_ISTJT,26,India,Tablet,Conqueror,4.59,747,61,478
P04216,Player_BIPYR,22,India,Mobile,Gold,3.38,903,180,268
P04217,Player_PFXRK,28,India,Tablet,Gold,3.59,209,388,491
P04218,Player_PNTEZ,26,India,Tablet,Gold,1.43,1433,120,419
P04219,Player_BPTGK,29,India,Tablet,Bronze,3.21,1439,368,470
P04220,Player_KJPTO,18,India,Tablet,Silver,1.46,1824,229,250
P04221,Player_ORIUO,26,India,Mobile,Ace,1.07,449,101,921
P04222,Player_QRVJM,28,India,Tablet,Conqueror,4.26,1943,85,896
P04223,Player_LNSFW,21,India,Tablet,Ace,2.22,633,254,597
P04224,Player_KTOMP,23,India,Tablet,Ace,1.09,813,458,644
P04225,Player_AKWWS,16,India,Tablet,Diamond,4.17,830,60,442
P04226,Player_RRAYS,25,India,Mobile,Crown,4.74,568,174,401
P04227,Player_FQVQO,30,India,Tablet,Diamond,2.19,287,414,916
P04228,Player_MZUHL,29,India,Tablet,Gold,5.87,236,266,933
P04229,Player_IYNCE,23,India,Mobile,Bronze,3.2,1744,377,274
P04230,Player_FJMKG,16,India,Tablet,Gold,3.76,1721,485,777
P04231,Player_PIGKN,29,India,Tablet,Ace,2.39,1590,316,986
P04232,Player_XTFZM,24,India,Tablet,Platinum,4.56,247,229,293
P04233,Player_SNYMY,27,India,Tablet,Platinum,1.47,1884,33,942
P04234,Player_JKIAU,17,India,Mobile,Conqueror,2.31,223,373,881
P04235,Player_BJJII,18,India,Mobile,Platinum,2.39,1505,255,764
P04236,Player_WEJJL,18,India,Tablet,Gold,5.68,1367,170,508
P04237,Player_SJJTC,16,India,Tablet,Silver,3.64,930,327,419
P04238,Player_OJXSE,29,India,Mobile,Platinum,1.01,384,236,691
P04239,Player_SKFFV,18,India,Mobile,Conqueror,4.22,722,196,616
P04240,Player_KBPMK,26,India,Mobile,Diamond,1.29,821,350,307
P04241,Player_HTORX,27,India,Mobile,Bronze,3.02,822,255,427
P04242,Player_GSGYS,16,India,Tablet,Conqueror,1.8,803,23,751
P04243,Player_QIGTD,30,India,Mobile,Conqueror,1.77,808,91,251
P04244,Player_NXBNA,19,India,Mobile,Gold,5.7,325,167,981
P04245,Player_HUKHG,18,India,Mobile,Gold,1.12,129,355,572
P04246,Player_NYZKA,20,India,Tablet,Platinum,3.98,744,276,448
P04247,Player_YMATO,24,India,Tablet,Conqueror,3.98,941,68,759
P04248,Player_OBZQX,18,India,Mobile,Ace,2.93,1919,15,596
P04249,Player_VQLKF,27,India,Tablet,Silver,1.7,1115,336,980
P04250,Player_OFJPF,28,India,Mobile,Conqueror,4.8,1646,83,604
P04251,Player_NBPWE,28,India,Tablet,Bronze,5.5,1818,220,253
P04252,Player_IRCPO,16,India,Tablet,Diamond,2.03,1359,286,249
P04253,Player_PDQYG,29,India,Tablet,Gold,2.89,626,256,998
P04254,Player_LXHLZ,21,India,Mobile,Bronze,3.91,108,12,955
P04255,Player_NGCST,30,India,Mobile,Gold,3.25,768,78,247
P04256,Player_MLAUO,22,India,Mobile,Silver,1.39,1600,308,971
P04257,Player_FQOMW,19,India,Mobile,Diamond,5.96,1166,359,244
P04258,Player_NGRXS,18,India,Mobile,Bronze,5.86,198,449,897
P04259,Player_TCSKY,26,India,Tablet,Conqueror,3.85,1645,191,362
P04260,Player_PILFZ,23,India,Mobile,Bronze,4.68,1081,482,397
P04261,Player_HLFCG,23,India,Tablet,Gold,5.49,677,208,257
P04262,Player_ZGCUY,28,India,Tablet,Platinum,4.36,105,427,272
P04263,Player_ZZXUT,28,India,Tablet,Gold,3.35,1351,86,906
P04264,Player_TTVFB,20,India,Tablet,Diamond,4.39,981,55,238
P04265,Player_XHISQ,27,India,Tablet,Diamond,2.12,498,212,341
P04266,Player_DEQFC,29,India,Tablet,Crown,1.4,514,189,499
P04267,Player_WFPIF,16,India,Mobile,Conqueror,3.56,1489,95,571
P04268,Player_EQKWK,18,India,Tablet,Ace,1.75,434,70,891
P04269,Player_VGOXS,22,India,Tablet,Gold,3.89,1470,42,571
P04270,Player_YDHJS,26,India,Mobile,Ace,1.91,303,366,625
P04271,Player_NBOFC,19,India,Mobile,Silver,4.29,421,100,925
P04272,Player_QAHNO,29,India,Tablet,Crown,2.88,1248,252,655
P04273,Player_XZJLH,29,India,Mobile,Ace,4.66,1631,300,345
P04274,Player_UMNIH,23,India,Mobile,Gold,3.03,1577,431,385
P04275,Player_RVQYZ,21,India,Mobile,Conqueror,1.67,1142,234,290
P04276,Player_KNEZQ,16,India,Tablet,Gold,3.08,1577,23,912
P04277,Player_WLZTL,24,India,Mobile,Crown,5.68,946,474,850
P04278,Player_CQFTJ,24,India,Mobile,Gold,3.12,476,24,894
P04279,Player_VWDIN,20,India,Mobile,Gold,1.36,1115,89,821
P04280,Player_VIPIY,30,India,Tablet,Conqueror,1.05,422,228,671
P04281,Player_RMGOB,21,India,Tablet,Crown,2.88,287,64,420
P04282,Player_CJWGU,29,India,Mobile,Silver,2.53,468,282,497
P04283,Player_MPHZH,23,India,Mobile,Diamond,5.27,100,128,947
P04284,Player_TZZGP,26,India,Mobile,Conqueror,3.4,175,73,271
P04285,Player_DWJYE,28,India,Mobile,Platinum,1.27,1836,115,479
P04286,Player_NYKIE,25,India,Tablet,Conqueror,4.82,152,355,736
P04287,Player_MNERK,16,India,Tablet,Ace,4.25,864,81,712
P04288,Player_ZVRTI,19,India,Tablet,Crown,1.32,760,456,801
P04289,Player_HVWPG,17,India,Mobile,Bronze,4.39,1040,279,482
P04290,Player_JAFMQ,27,India,Mobile,Bronze,6.0,1737,214,938
P04291,Player_LBZAZ,27,India,Mobile,Bronze,5.34,1043,472,729
P04292,Player_CKCFM,30,India,Tablet,Ace,3.8,657,211,711
P04293,Player_WHCMN,24,India,Mobile,Diamond,2.65,1533,427,373
P04294,Player_GHDFB,28,India,Mobile,Bronze,1.6,1501,56,307
P04295,Player_QVMBK,25,India,Tablet,Conqueror,2.33,1799,96,344
P04296,Player_QLSGA,24,India,Mobile,Platinum,3.72,1524,245,983
P04297,Player_KMKHN,26,India,Tablet,Diamond,2.33,1014,323,788
P04298,Player_WYGHR,16,India,Mobile,Conqueror,3.6,1246,181,898
P04299,Player_KQFII,17,India,Tablet,Ace,1.65,563,21,285
P04300,Player_LGPBA,18,India,Tablet,Crown,4.66,1498,77,904
P04301,Player_EVXMO,30,India,Tablet,Platinum,1.83,1342,177,495
P04302,Player_DUFML,24,India,Tablet,Crown,4.1,547,443,473
P04303,Player_MPJPV,23,India,Tablet,Platinum,2.78,331,310,912
P04304,Player_HBGXJ,16,India,Mobile,Ace,4.25,1307,87,497
P04305,Player_ODDBD,16,India,Mobile,Conqueror,2.85,1743,225,315
P04306,Player_GTLQQ,19,India,Tablet,Gold,3.2,1406,32,925
P04307,Player_WWPPL,27,India,Mobile,Gold,1.67,1793,384,695
P04308,Player_LURKX,19,India,Mobile,Crown,5.4,1480,135,364
P04309,Player_MGSVZ,27,India,Mobile,Crown,3.73,1466,178,328
P04310,Player_JQXRK,17,India,Tablet,Crown,3.35,753,356,782
P04311,Player_OSTWB,25,India,Tablet,Platinum,4.7,834,320,363
P04312,Player_PTETU,26,India,Mobile,Ace,3.74,259,470,573
P04313,Player_KFYXI,28,India,Tablet,Diamond,1.06,538,468,903
P04314,Player_VRWER,17,India,Mobile,Ace,2.63,1653,202,467
P04315,Player_XLQKG,19,India,Mobile,Diamond,2.63,419,432,445
P04316,Player_BLYAM,27,India,Mobile,Conqueror,4.42,1407,235,430
P04317,Player_LTWRU,23,India,Tablet,Platinum,4.04,1066,349,325
P04318,Player_BEWUL,20,India,Mobile,Diamond,3.93,1761,422,251
P04319,Player_FJZRX,26,India,Tablet,Crown,5.37,1646,495,552
P04320,Player_SKWAX,18,India,Mobile,Bronze,4.19,956,327,397
P04321,Player_HFYMF,18,India,Mobile,Silver,3.68,1121,67,904
P04322,Player_OTTCO,16,India,Tablet,Gold,4.73,1326,56,806
P04323,Player_JLWWY,30,India,Mobile,Ace,3.22,1266,481,287
P04324,Player_NFSHX,29,India,Tablet,Silver,1.04,1115,461,794
P04325,Player_EKNJB,27,India,Mobile,Gold,4.16,1466,111,557
P04326,Player_OAYCP,27,India,Tablet,Bronze,5.79,1466,252,633
P04327,Player_YNGHA,22,India,Tablet,Bronze,1.43,628,478,621
P04328,Player_TJJZL,21,India,Tablet,Conqueror,4.76,1316,435,591
P04329,Player_FWSRU,26,India,Mobile,Diamond,3.38,626,496,870
P04330,Player_NXGJF,26,India,Tablet,Crown,4.51,1618,226,413
P04331,Player_QKAJU,18,India,Mobile,Gold,2.81,429,44,637
P04332,Player_UVSQM,24,India,Tablet,Crown,1.83,1362,277,464
P04333,Player_TTNEP,24,India,Tablet,Ace,3.37,1594,443,661
P04334,Player_ZOODG,23,India,Mobile,Silver,4.46,1157,307,427
P04335,Player_KYDNW,22,India,Tablet,Gold,5.87,245,451,763
P04336,Player_GMLLN,27,India,Mobile,Platinum,5.99,928,237,302
P04337,Player_JVESC,17,India,Tablet,Diamond,4.59,558,360,868
P04338,Player_VPVSL,20,India,Tablet,Conqueror,5.58,725,348,976
P04339,Player_QTBID,21,India,Mobile,Bronze,5.3,1437,70,947
P04340,Player_COPVP,29,India,Tablet,Silver,4.6,784,49,762
P04341,Player_IAUON,30,India,Tablet,Gold,5.37,933,254,541
P04342,Player_KIAWO,17,India,Tablet,Ace,3.23,698,58,597
P04343,Player_NBQPV,16,India,Mobile,Crown,1.08,711,264,485
P04344,Player_ZIBAH,16,India,Tablet,Platinum,5.8,677,392,585
P04345,Player_WTIGX,24,India,Tablet,Gold,4.99,1904,30,640
P04346,Player_TIQYW,30,India,Tablet,Bronze,4.71,230,207,789
P04347,Player_PVBVU,27,India,Tablet,Silver,3.76,645,52,985
P04348,Player_MSEPE,17,India,Tablet,Bronze,4.71,746,281,714
P04349,Player_QHTCV,19,India,Mobile,Conqueror,5.29,448,300,745
P04350,Player_BEBKZ,21,India,Tablet,Conqueror,3.34,1825,453,229
P04351,Player_JOGUM,27,India,Tablet,Ace,2.68,369,313,873
P04352,Player_SMXJC,29,India,Mobile,Conqueror,5.59,853,120,548
P04353,Player_FMNQP,24,India,Tablet,Platinum,4.41,994,225,848
P04354,Player_VSZZL,16,India,Tablet,Diamond,5.02,1688,70,498
P04355,Player_IQIVF,20,India,Tablet,Conqueror,1.78,952,246,941
P04356,Player_NLAIN,28,India,Tablet,Ace,5.39,555,383,586
P04357,Player_FLVTK,23,India,Mobile,Silver,3.47,962,300,448
P04358,Player_PMGIH,26,India,Mobile,Bronze,4.65,1960,486,598
P04359,Player_WUQAF,26,India,Tablet,Platinum,5.54,676,194,252
P04360,Player_VYGTU,27,India,Mobile,Conqueror,4.89,1721,16,359
P04361,Player_WTWVU,20,India,Mobile,Crown,2.89,1798,21,673
P04362,Player_BNXGP,30,India,Tablet,Crown,1.19,555,444,863
P04363,Player_EIFHD,17,India,Mobile,Ace,2.16,1617,287,534
P04364,Player_HTEKT,19,India,Tablet,Conqueror,1.98,334,126,785
P04365,Player_NIUGU,16,India,Mobile,Ace,1.61,1002,187,313
P04366,Player_WXSOV,28,India,Mobile,Gold,1.68,1466,43,813
P04367,Player_TAZDS,22,India,Tablet,Silver,2.95,1966,339,720
P04368,Player_WWUDA,20,India,Tablet,Platinum,2.56,215,467,708
P04369,Player_HPYTI,19,India,Tablet,Gold,1.4,379,413,415
P04370,Player_ZMWVT,21,India,Tablet,Conqueror,4.03,1996,450,830
P04371,Player_QSKXC,18,India,Tablet,Platinum,1.51,1629,486,997
P04372,Player_CTCSI,28,India,Tablet,Silver,1.37,1124,37,790
P04373,Player_YWJZI,27,India,Mobile,Conqueror,1.17,570,470,829
P04374,Player_QQLTE,18,India,Mobile,Silver,5.65,644,335,460
P04375,Player_YILVU,26,India,Tablet,Diamond,5.1,1090,296,339
P04376,Player_AZNAZ,23,India,Mobile,Platinum,3.08,525,470,997
P04377,Player_HJRSK,29,India,Tablet,Conqueror,4.24,1688,124,821
P04378,Player_PRTTU,26,India,Tablet,Crown,1.63,1169,418,289
P04379,Player_CYGTY,17,India,Mobile,Crown,3.4,1618,172,270
P04380,Player_CIIOL,24,India,Tablet,Ace,1.46,651,152,248
P04381,Player_CEPYG,28,India,Tablet,Crown,1.6,197,64,569
P04382,Player_BPNYK,17,India,Tablet,Platinum,4.39,448,250,570
P04383,Player_AMLPD,22,India,Mobile,Platinum,5.8,1374,254,614
P04384,Player_MRXSX,18,India,Mobile,Platinum,4.2,419,491,511
P04385,Player_EHDSP,30,India,Tablet,Platinum,5.71,1891,186,701
P04386,Player_SFQDD,25,India,Mobile,Bronze,4.66,604,162,263
P04387,Player_VTPRW,26,India,Tablet,Crown,1.08,1405,346,487
P04388,Player_WWBHZ,22,India,Mobile,Conqueror,4.02,310,221,990
P04389,Player_GWIUU,30,India,Mobile,Conqueror,4.42,1943,343,561
P04390,Player_GXAVQ,17,India,Mobile,Crown,1.83,1371,155,681
P04391,Player_GDNCE,30,India,Tablet,Gold,5.03,948,415,542
P04392,Player_RDLGB,25,India,Mobile,Diamond,1.45,654,66,558
P04393,Player_LTUAP,24,India,Tablet,Crown,3.6,881,489,523
P04394,Player_JOIDG,22,India,Tablet,Crown,2.16,439,485,357
P04395,Player_MXZVD,27,India,Mobile,Conqueror,1.52,1303,247,340
P04396,Player_KLNOC,26,India,Mobile,Platinum,4.5,1352,484,327
P04397,Player_OABPY,25,India,Mobile,Ace,1.23,292,107,504
P04398,Player_DSRZX,27,India,Mobile,Conqueror,1.44,1826,417,531
P04399,Player_VDDRN,26,India,Mobile,Bronze,1.37,1290,378,754
P04400,Player_VTJFE,28,India,Mobile,Gold,3.03,1562,431,503
P04401,Player_TJVNQ,16,India,Tablet,Diamond,2.31,1874,147,739
P04402,Player_WVMFW,30,India,Tablet,Silver,5.61,187,218,740
P04403,Player_PHSIJ,30,India,Tablet,Gold,5.06,1309,98,417
P04404,Player_HDINM,21,India,Mobile,Bronze,2.78,837,128,239
P04405,Player_WYCZP,27,India,Mobile,Gold,1.68,1619,205,755
P04406,Player_PDTUH,25,India,Mobile,Silver,2.56,845,99,607
P04407,Player_LERYY,21,India,Mobile,Platinum,5.53,1717,134,628
P04408,Player_NBBWU,23,India,Mobile,Diamond,4.03,1565,281,840
P04409,Player_KOWSD,25,India,Tablet,Platinum,2.13,1904,136,210
P04410,Player_YJQXP,23,India,Tablet,Crown,3.9,610,228,807
P04411,Player_CJGEE,26,India,Mobile,Diamond,3.93,288,31,825
P04412,Player_UGDIQ,26,India,Tablet,Platinum,1.23,1742,243,382
P04413,Player_DVKUK,29,India,Tablet,Bronze,2.82,658,155,775
P04414,Player_EWERF,26,India,Tablet,Diamond,4.84,436,32,718
P04415,Player_HLJBB,17,India,Tablet,Crown,3.4,1165,465,783
P04416,Player_ZHGDF,16,India,Mobile,Ace,4.51,353,375,619
P04417,Player_UJQOM,25,India,Tablet,Crown,1.5,1826,359,322
P04418,Player_OZUDH,23,India,Mobile,Bronze,2.44,1852,385,639
P04419,Player_MNMQV,20,India,Tablet,Ace,2.31,1587,32,793
P04420,Player_PSHEY,26,India,Mobile,Bronze,4.9,1115,154,631
P04421,Player_OBFJV,21,India,Tablet,Platinum,5.35,638,40,631
P04422,Player_UEZBP,17,India,Mobile,Conqueror,4.56,1468,301,465
P04423,Player_HHSNC,20,India,Mobile,Gold,4.92,570,354,638
P04424,Player_NBVWT,16,India,Tablet,Conqueror,4.79,1314,193,677
P04425,Player_JUJBU,17,India,Tablet,Silver,3.52,717,221,700
P04426,Player_DPZRR,28,India,Tablet,Conqueror,1.59,1803,312,973
P04427,Player_JFIQS,24,India,Mobile,Gold,1.4,661,151,309
P04428,Player_AKLKK,20,India,Tablet,Platinum,1.06,115,419,564
P04429,Player_XPION,20,India,Mobile,Diamond,1.27,967,56,532
P04430,Player_CPWIM,18,India,Tablet,Crown,1.86,1630,332,282
P04431,Player_VGMGY,22,India,Mobile,Crown,1.69,1610,454,430
P04432,Player_OYHAU,29,India,Mobile,Conqueror,3.25,392,310,848
P04433,Player_TICGF,17,India,Mobile,Gold,2.18,997,78,588
P04434,Player_JJRTB,25,India,Tablet,Ace,1.78,798,167,282
P04435,Player_PICUK,18,India,Tablet,Bronze,5.98,332,435,777
P04436,Player_ZQCUE,20,India,Tablet,Crown,5.12,138,369,498
P04437,Player_PHJYO,27,India,Mobile,Diamond,2.27,189,44,829
P04438,Player_GFFRW,18,India,Mobile,Diamond,2.57,1649,210,426
P04439,Player_IRVBU,20,India,Mobile,Ace,4.36,1333,318,272
P04440,Player_RAAEB,24,India,Tablet,Crown,5.87,970,437,867
P04441,Player_VSQIP,19,India,Tablet,Silver,1.76,188,58,594
P04442,Player_YITXV,24,India,Tablet,Platinum,3.01,1834,188,447
P04443,Player_IFQMT,18,India,Mobile,Platinum,4.46,1858,342,480
P04444,Player_CXOYA,19,India,Mobile,Silver,1.01,375,418,441
P04445,Player_KEZHX,17,India,Mobile,Gold,4.97,1514,459,250
P04446,Player_FDUVI,27,India,Mobile,Bronze,4.87,948,333,484
P04447,Player_ZSPRQ,30,India,Tablet,Platinum,3.85,588,114,358
P04448,Player_CTMGE,29,India,Tablet,Ace,2.02,1984,500,490
P04449,Player_FMDYU,27,India,Mobile,Silver,1.28,1329,432,523
P04450,Player_AHKNP,25,India,Tablet,Ace,4.91,453,238,956
P04451,Player_HRXZV,26,India,Tablet,Bronze,4.35,1815,14,728
P04452,Player_BDIBV,20,India,Tablet,Platinum,1.61,1684,68,920
P04453,Player_CVWXC,28,India,Tablet,Silver,5.98,270,313,295
P04454,Player_GFWMT,16,India,Mobile,Platinum,5.19,241,458,256
P04455,Player_XDITD,21,India,Tablet,Crown,2.51,797,453,203
P04456,Player_ZUSOB,29,India,Tablet,Bronze,5.25,393,330,977
P04457,Player_XAWTI,26,India,Tablet,Crown,1.63,295,40,656
P04458,Player_ZMCEM,30,India,Tablet,Diamond,2.26,934,160,633
P04459,Player_VSXBD,20,India,Mobile,Conqueror,4.79,1581,186,217
P04460,Player_KAMQA,26,India,Tablet,Diamond,2.96,648,86,577
P04461,Player_UFWXB,18,India,Mobile,Ace,1.74,1233,409,797
P04462,Player_RXEAW,17,India,Tablet,Platinum,2.93,464,112,814
P04463,Player_OYFRB,25,India,Mobile,Crown,1.9,648,175,436
P04464,Player_EISYG,27,India,Tablet,Diamond,4.95,1592,10,281
P04465,Player_HVGHS,27,India,Tablet,Bronze,4.08,1454,223,882
P04466,Player_PHIVL,22,India,Tablet,Conqueror,5.46,125,236,332
P04467,Player_TOZNO,21,India,Mobile,Crown,5.53,404,321,704
P04468,Player_TDELB,30,India,Mobile,Crown,4.6,578,137,582
P04469,Player_YAJBN,16,India,Mobile,Diamond,5.11,551,368,434
P04470,Player_LDJRK,20,India,Mobile,Conqueror,3.07,1134,331,891
P04471,Player_MRHYV,27,India,Tablet,Silver,4.56,532,164,831
P04472,Player_WFXSI,16,India,Tablet,Silver,4.75,1151,84,799
P04473,Player_BNYXS,27,India,Tablet,Bronze,5.93,1809,349,254
P04474,Player_ZBQSW,29,India,Tablet,Bronze,1.55,710,281,981
P04475,Player_QYEGV,27,India,Tablet,Silver,3.52,123,175,961
P04476,Player_JHASI,27,India,Tablet,Silver,3.71,1608,308,297
P04477,Player_HAKVV,29,India,Tablet,Silver,4.37,550,82,405
P04478,Player_JPUHT,20,India,Tablet,Bronze,5.71,845,106,940
P04479,Player_YMFQS,29,India,Mobile,Platinum,1.48,1158,269,839
P04480,Player_SAMZC,20,India,Mobile,Bronze,1.12,109,59,714
P04481,Player_QKJFL,29,India,Tablet,Gold,3.68,630,485,202
P04482,Player_MLRTU,26,India,Mobile,Crown,1.92,824,218,450
P04483,Player_OVORM,26,India,Mobile,Bronze,2.64,1620,418,523
P04484,Player_BVVAJ,28,India,Tablet,Diamond,2.2,485,92,772
P04485,Player_AHTPA,23,India,Mobile,Crown,2.54,1496,225,263
P04486,Player_RZPYS,28,India,Mobile,Crown,3.07,582,371,549
P04487,Player_COQLQ,16,India,Mobile,Platinum,3.91,414,489,568
P04488,Player_OJXOS,27,India,Mobile,Conqueror,3.08,376,220,902
P04489,Player_XPTKO,18,India,Mobile,Platinum,4.77,1473,140,478
P04490,Player_DFGQG,23,India,Tablet,Crown,2.13,797,345,838
P04491,Player_MRMHS,16,India,Tablet,Crown,3.56,249,264,471
P04492,Player_NCHYZ,18,India,Mobile,Crown,2.86,1831,86,660
P04493,Player_LQHBA,28,India,Tablet,Diamond,2.4,1963,137,371
P04494,Player_DGRTZ,30,India,Tablet,Gold,4.86,1227,74,919
P04495,Player_NLAAV,30,India,Tablet,Platinum,1.19,1639,496,933
P04496,Player_OJQFQ,21,India,Tablet,Bronze,5.97,375,17,352
P04497,Player_VSWSC,29,India,Mobile,Gold,2.92,1590,93,843
P04498,Player_KJISL,29,India,Mobile,Conqueror,2.95,331,225,628
P04499,Player_FYTHY,16,India,Tablet,Gold,1.79,383,164,551
P04500,Player_UOEUE,18,India,Mobile,Diamond,1.48,1895,188,590
P04501,Player_ZUNPZ,23,India,Tablet,Silver,5.56,1796,38,213
P04502,Player_FCLGM,27,India,Mobile,Diamond,2.21,647,138,907
P04503,Player_ESYVU,23,India,Tablet,Gold,5.91,984,420,820
P04504,Player_XHYNG,29,India,Tablet,Silver,1.42,270,205,994
P04505,Player_KPCMZ,24,India,Mobile,Crown,5.38,1606,384,519
P04506,Player_UEQRE,21,India,Mobile,Diamond,3.4,1480,414,568
P04507,Player_YIADY,24,India,Tablet,Ace,4.96,1574,177,478
P04508,Player_ITPBN,23,India,Tablet,Platinum,3.88,1900,480,381
P04509,Player_IZQTG,29,India,Mobile,Diamond,5.69,1154,449,618
P04510,Player_NVBVO,28,India,Mobile,Crown,1.65,252,168,200
P04511,Player_XXDPT,22,India,Mobile,Crown,2.94,1079,413,693
P04512,Player_CLGJY,19,India,Mobile,Gold,1.91,1164,494,255
P04513,Player_JIVLX,17,India,Tablet,Gold,3.47,1958,240,316
P04514,Player_GIWKC,20,India,Mobile,Platinum,1.53,1077,190,961
P04515,Player_MEXHQ,27,India,Mobile,Platinum,5.82,1876,253,449
P04516,Player_SAHHK,28,India,Tablet,Conqueror,4.91,1222,22,484
P04517,Player_ICEER,23,India,Tablet,Bronze,2.41,1432,416,716
P04518,Player_UWAOT,16,India,Mobile,Gold,4.72,364,108,287
P04519,Player_INIXG,30,India,Tablet,Silver,2.29,1316,399,895
P04520,Player_XFAKX,30,India,Mobile,Platinum,5.66,1395,255,664
P04521,Player_ERKOW,27,India,Tablet,Gold,5.98,108,30,723
P04522,Player_CPLMR,17,India,Tablet,Crown,4.27,376,312,628
P04523,Player_FRFVW,30,India,Tablet,Diamond,3.17,985,157,549
P04524,Player_HZORY,16,India,Mobile,Silver,2.16,432,229,391
P04525,Player_ZUHAG,27,India,Mobile,Gold,4.89,300,222,444
P04526,Player_JMTQX,23,India,Tablet,Platinum,3.04,243,241,755
P04527,Player_CACUG,17,India,Tablet,Silver,5.4,1104,493,875
P04528,Player_THEUJ,21,India,Tablet,Silver,1.94,1709,303,315
P04529,Player_VFQSC,22,India,Tablet,Platinum,4.0,246,199,501
P04530,Player_NBPDZ,18,India,Tablet,Gold,5.4,977,238,494
P04531,Player_NWCTW,19,India,Tablet,Silver,3.31,1260,405,496
P04532,Player_FMHXU,26,India,Mobile,Diamond,5.3,330,80,607
P04533,Player_DOLUF,25,India,Tablet,Ace,3.01,890,12,743
P04534,Player_KYFYM,22,India,Tablet,Bronze,2.08,1012,216,585
P04535,Player_TNZOB,17,India,Mobile,Silver,3.3,1035,250,967
P04536,Player_VPSUR,27,India,Mobile,Conqueror,2.48,1157,373,740
P04537,Player_LNJKL,21,India,Tablet,Platinum,2.22,1165,21,521
P04538,Player_OAJCZ,28,India,Tablet,Diamond,1.54,706,437,420
P04539,Player_UTDMP,26,India,Tablet,Diamond,5.34,319,286,674
P04540,Player_RUFPB,17,India,Tablet,Platinum,3.64,1669,187,395
P04541,Player_BDQYU,27,India,Tablet,Ace,5.77,574,140,951
P04542,Player_BCNKT,17,India,Mobile,Platinum,2.24,142,466,608
P04543,Player_BZXJP,18,India,Tablet,Crown,1.08,486,193,952
P04544,Player_UHFBH,26,India,Mobile,Gold,1.04,891,158,803
P04545,Player_WILWF,25,India,Mobile,Ace,4.36,899,376,538
P04546,Player_JFQQS,21,India,Mobile,Gold,2.03,1954,222,868
P04547,Player_KZEWY,22,India,Mobile,Ace,4.84,877,81,680
P04548,Player_RZREC,27,India,Mobile,Silver,3.97,1228,39,538
P04549,Player_FKVUK,20,India,Mobile,Conqueror,5.36,160,153,283
P04550,Player_HJUAF,18,India,Tablet,Platinum,1.29,787,298,772
P04551,Player_EJRSO,17,India,Mobile,Ace,2.92,285,157,302
P04552,Player_OBMIX,26,India,Mobile,Crown,1.98,1543,440,804
P04553,Player_SAHSI,18,India,Mobile,Platinum,2.33,551,483,452
P04554,Player_THCNP,16,India,Tablet,Bronze,5.12,905,207,680
P04555,Player_VIOPV,27,India,Mobile,Bronze,5.5,1278,293,877
P04556,Player_ADIPX,20,India,Mobile,Gold,3.66,1091,407,448
P04557,Player_SQHTL,23,India,Mobile,Gold,1.85,1661,215,972
P04558,Player_VQLYM,21,India,Tablet,Conqueror,1.41,1218,224,489
P04559,Player_WEYFV,20,India,Tablet,Diamond,5.21,990,91,765
P04560,Player_IGXEO,26,India,Tablet,Silver,2.55,1348,299,985
P04561,Player_ATFNV,25,India,Mobile,Crown,5.68,418,229,283
P04562,Player_LPDDZ,21,India,Tablet,Gold,5.75,1563,387,952
P04563,Player_OLURW,16,India,Tablet,Platinum,3.85,1485,487,845
P04564,Player_YRMLY,18,India,Tablet,Diamond,5.95,215,287,422
P04565,Player_ERATW,29,India,Tablet,Platinum,5.84,1144,145,849
P04566,Player_DWOLG,24,India,Mobile,Ace,5.34,541,35,557
P04567,Player_LKCQK,25,India,Mobile,Bronze,4.78,1690,383,750
P04568,Player_OMBGL,20,India,Tablet,Platinum,5.91,943,119,688
P04569,Player_DVCIJ,29,India,Tablet,Conqueror,5.59,1259,327,529
P04570,Player_XFQMH,27,India,Mobile,Conqueror,2.38,284,261,765
P04571,Player_MURHY,23,India,Mobile,Bronze,5.54,883,333,647
P04572,Player_PKINI,21,India,Tablet,Platinum,5.13,578,40,800
P04573,Player_LGTYC,17,India,Mobile,Silver,1.74,1191,48,265
P04574,Player_ZETUV,20,India,Tablet,Platinum,3.03,174,495,564
